customer_id,first_name,last_name,email,city,state,region,signup_date,loyalty_tier
C01159,Kimberly,Lee,qgay@example.com,Travisburgh,MA,Midwest,2025-09-30,Bronze
C01160,Timothy,Campbell,joseph83@example.com,Ericahaven,ME,Midwest,2025-03-05,Gold
C01161,Daniel,Sherman,tonyflores@example.net,Simpsonburgh,CA,Northeast,2025-02-08,Bronze
C01162,Emily,Davis,rpeterson@example.net,East Kimberly,WV,Midwest,2023-05-28,Bronze
C01163,Jason,Shaw,katie71@example.net,Saraborough,OK,West,2022-09-30,Gold
C01164,Mario,Lee,kfloyd@example.net,West Sue,NJ,South,2024-12-23,Bronze
C01165,Kimberly,Adams,thomas45@example.org,Matthewstad,MP,Midwest,2024-02-11,Silver
C01166,Shannon,Coleman,afarmer@example.com,South Michaelberg,NH,South,2023-10-06,Silver
C01167,Andrew,Bush,ebonyscott@example.com,West Ronaldfurt,MD,South,2026-03-06,Silver
C01168,Ann,Gonzalez,christinaalexander@example.com,North Johnmouth,VA,South,2025-07-06,Gold
C01169,Shelly,Watkins,harringtonpeter@example.net,Wrightshire,MS,South,2021-12-08,Platinum
C01170,Craig,Bowman,amanda74@example.org,Taylorland,MD,Northeast,2024-12-13,Bronze
C01171,Madison,Sawyer,audrey81@example.com,West Ashley,WV,Northeast,2023-08-26,Bronze
C01172,Angela,Roth,taylorkayla@example.net,Susanstad,MH,West,2025-03-23,Gold
C01173,Julie,Lewis,taylor75@example.com,Lake Teresa,KS,Midwest,2023-08-09,Bronze
C01174,Cassandra,Cantu,davidjenkins@example.com,Yateshaven,AR,Northeast,2025-10-15,Bronze
C01175,Nathaniel,Knight,moyermorgan@example.com,Campbellmouth,SC,South,2022-01-01,Bronze
C01176,Jessica,Cunningham,schmidtlauren@example.org,Bishopborough,WV,Northeast,2022-01-20,Silver
C01177,Katie,Jordan,steven25@example.org,Lake Barbara,NH,West,2025-12-02,Gold
C01178,Kimberly,Stevenson,zpreston@example.net,Adamfurt,AK,West,2021-07-03,Bronze
C01179,Jeffrey,Simmons,melissa95@example.net,Valdezborough,WI,West,2026-04-26,Platinum
C01180,Sara,Barry,jacobhernandez@example.com,North Anthony,PA,South,2021-10-07,Silver
C01181,Kimberly,Fernandez,murphyleslie@example.org,East Kevin,NE,Northeast,2023-09-27,Bronze
C01182,Jesse,Gillespie,anthony71@example.com,South Mikaylaborough,MS,West,2021-11-06,Gold
C01183,Sean,Ross,kellilawrence@example.org,East Williamshire,VA,West,2025-10-28,Gold
C01184,David,Sherman,shepardjoy@example.com,Robertborough,CO,Midwest,2025-09-28,Silver
C01185,Michael,Scott,duffyallen@example.com,Rossville,MI,Northeast,2024-06-30,Gold
C01186,Sonya,Copeland,pbautista@example.com,Lake Christopher,SD,Northeast,2024-09-29,Silver
C01187,Nancy,Smith,jessica50@example.org,East Anne,DC,Northeast,2025-11-04,Silver
C01188,Eric,Neal,brownleah@example.net,Nathanchester,GU,Northeast,2022-10-09,Gold
C01189,Robert,Thompson,judypatrick@example.org,Natashaville,WY,Midwest,2022-10-24,Silver
C01190,Anthony,Harris,qgarrett@example.net,Anthonytown,MA,Northeast,2021-09-03,Bronze
C01191,Pamela,Johnson,robinwilliams@example.com,East Craig,MI,West,2023-04-29,Bronze
C01192,Christopher,Mcneil,novaksteven@example.com,Taylortown,ME,South,2025-06-25,Bronze
C01193,Terrance,Leach,marcusfernandez@example.net,South Trevorshire,ID,West,2022-07-02,Bronze
C01194,Jeffrey,Anderson,jeremiahmiller@example.org,Campbellville,IA,West,2023-05-10,Silver
C01195,John,Blair,mark79@example.net,Kathleenberg,MD,South,2025-01-08,Bronze
C01196,Nicholas,Thomas,adkinslauren@example.net,Port Jamesburgh,AL,West,2022-08-25,Bronze
C01197,Cynthia,Conley,fernandomorris@example.net,Webbstad,ID,South,2026-05-05,Gold
C01198,Richard,Haney,ihowell@example.com,Lake Joshuahaven,MA,Midwest,2024-04-19,Bronze
C01199,Wendy,Lopez,lindsay78@example.com,Lake Melissahaven,KS,South,2021-12-20,Bronze
C01200,Kimberly,Simmons,oconnelldavid@example.org,Greerville,OH,Midwest,2023-12-12,Bronze
C01201,David,Bailey,fgraham@example.net,South Lori,FM,South,2025-10-11,Bronze
C01202,James,Larsen,missing_email@example.com,Port Alvin,VA,Midwest,2024-06-10,Silver
C01203,Alicia,Chan,mcbridemichael@example.org,West Erik,TX,Northeast,2022-11-03,Bronze
C01204,Cynthia,Trevino,meganpotter@example.org,Garrisonview,AR,West,2024-11-03,Silver
C01205,Kenneth,Santana,denglish@example.com,Lake Sharon,AL,Northeast,2022-01-25,Silver
C01206,John,Peters,jason99@example.org,Port Robertberg,NJ,South,2022-10-17,Silver
C01207,Kathy,Roman,petermoore@example.com,Vargasbury,MP,Northeast,2024-05-30,Bronze
C01208,Chad,Richmond,donald61@example.net,East Scott,TX,Northeast,2023-10-10,Bronze
C01209,Kathleen,Smith,meyeralexandria@example.net,Hallmouth,ME,Midwest,2022-06-29,Silver
C01210,Amber,Bishop,chadwerner@example.net,Nancyton,MS,South,2023-08-09,Bronze
C01211,Daniel,Owens,nancyholt@example.com,Jeffreyville,CO,Northeast,2024-07-07,Bronze
C01212,John,Horn,bcopeland@example.com,Lake Danielview,MP,West,2023-10-12,Gold
C01213,Rebecca,Bowman,robert45@example.org,North Jenniferfort,IA,Northeast,2025-08-22,Silver
C01214,Jeffrey,Hamilton,dalton78@example.net,Obrienfurt,AZ,Midwest,2022-05-07,Bronze
C01215,Brittany,Leon,johnstondavid@example.org,Bettychester,GU,South,2024-10-12,Unassigned
C01216,Jennifer,Williams,kphelps@example.net,South Lisachester,TN,Northeast,2021-08-25,Platinum
C01217,Jason,White,corey60@example.net,Atkinsonview,MI,Midwest,2024-05-10,Bronze
C01218,Michael,Sheppard,sean05@example.com,Kaylaburgh,IL,Midwest,2026-03-08,Silver
C01219,Kelli,Kelley,joy52@example.com,West Michaelside,WA,West,2023-05-15,Silver
C01220,Leslie,Torres,fowlerlawrence@example.com,Port Patrick,KS,Midwest,2025-07-24,Bronze
C01221,Michael,Shaffer,kari25@example.org,East Bonniehaven,UT,Northeast,2026-03-14,Silver
C01222,Kenneth,Castro,raymonddominguez@example.org,North Jenniferfurt,PR,West,2023-09-03,Silver
C01223,Dustin,Peterson,missing_email@example.com,Randyfurt,CT,South,2023-12-07,Bronze
C01224,Christina,Arellano,yvonne70@example.org,Lake Victoria,AK,Northeast,2025-08-21,Bronze
C01225,Jeffrey,Neal,johnperez@example.net,East Alexander,IA,Northeast,2021-08-10,Bronze
C01226,Meredith,Webb,jperry@example.net,South Jacob,NC,Northeast,2024-10-30,Gold
C01227,Courtney,Oneal,tfrancis@example.com,Ryanstad,MH,West,2023-06-06,Silver
C01228,Luke,Kelly,marccarey@example.net,Port Amanda,DC,West,2022-04-03,Gold
C01229,Tina,Mueller,gnichols@example.net,Lake Michael,UT,Midwest,2026-02-22,Platinum
C01230,Lori,Walker,audrey07@example.net,Crawfordchester,CA,Northeast,2022-11-21,Silver
C01231,Andrew,West,huangthomas@example.net,North Evelyn,CA,Midwest,2023-10-12,Silver
C01232,Ashley,Valentine,reevestravis@example.net,South Jason,NV,Midwest,2024-01-25,Gold
C01233,Amanda,Leonard,jesse86@example.org,Michelleton,VT,Midwest,2024-06-24,Gold
C01234,Briana,Hampton,austinalyssa@example.net,Lake James,PA,West,2022-12-16,Silver
C01235,Mary,Johnson,vchandler@example.org,South Audreyfurt,AS,Midwest,2024-11-24,Bronze
C01236,Patrick,Wells,isaac45@example.org,Kochfort,CO,South,2023-01-01,Bronze
C01237,Jorge,Gonzalez,valerie15@example.com,New Jonathanton,OH,Midwest,2021-12-07,Bronze
C01238,Felicia,Davis,stuartallison@example.org,Paultown,AS,South,2026-04-06,Bronze
C01239,Anna,Villarreal,jacoboliver@example.org,West Collin,TX,West,2022-09-30,Bronze
C01240,Carol,Berry,xmccarthy@example.org,Port Lori,AK,West,2021-10-05,Gold
C01241,Savannah,Beasley,aguirrelarry@example.com,West Feliciashire,NC,South,2022-11-09,Silver
C01242,Rachel,Jimenez,wendymora@example.com,Bowersville,TN,South,2026-02-23,Silver
C01243,Cameron,Sanchez,missing_email@example.com,East Susan,NM,Northeast,2023-01-13,Silver
C01244,Laura,Williams,rangelsamantha@example.net,Port Aprilmouth,PW,Northeast,2025-12-01,Bronze
C01245,Anna,Park,missing_email@example.com,Shermanborough,LA,Midwest,2024-02-27,Silver
C01246,Derek,Gallagher,sheryl66@example.com,Millertown,NM,South,2022-04-27,Bronze
C01247,Marc,Webb,ytorres@example.com,New Marieborough,CO,Midwest,2024-01-17,Bronze
C01248,Patricia,Adkins,daniellestevenson@example.net,North Tammyfurt,ID,South,2024-06-03,Silver
C01249,Tamara,Williams,hrodgers@example.org,Erinton,PW,Northeast,2023-04-04,Bronze
C01250,Corey,Dodson,jenniferjones@example.org,Clarktown,AZ,South,2024-09-04,Silver
C01251,Jamie,Norris,adam35@example.org,Serranostad,PW,South,2024-11-06,Bronze
C01252,Bradley,Thomas,christyscott@example.com,Jamieview,MT,West,2021-07-08,Bronze
C01253,Robert,Gutierrez,megan37@example.com,Lake Heatherton,UT,West,2025-04-02,Bronze
C01254,David,Norris,walshdarius@example.com,East Amandaburgh,WA,West,2023-08-12,Gold
C01255,Stephanie,Espinoza,smitchell@example.com,Danielville,MO,Northeast,2023-02-24,Bronze
C01256,Stephanie,Peters,hgonzalez@example.org,Mendozaville,IN,South,2021-10-03,Silver
C01257,Marissa,Lopez,allenchristina@example.com,South Carla,AZ,Northeast,2025-09-18,Silver
C01258,Katie,Lopez,jennywilliams@example.org,West Michele,KS,West,2022-12-04,Bronze
C01259,Michael,Gonzalez,myerseric@example.com,East Jackborough,MA,Midwest,2025-03-01,Silver
C01260,Anthony,Alexander,carolynroberts@example.org,New Tamara,AR,Midwest,2022-05-19,Bronze
C01261,Gail,Ortiz,montgomerygeoffrey@example.com,Benjaminville,TX,Northeast,2023-06-02,Bronze
C01262,Adam,Smith,cervanteskayla@example.org,Port Courtney,OK,South,2026-01-27,Silver
C01263,Charles,Banks,ppineda@example.com,Ginafurt,NV,Northeast,2023-06-15,Bronze
C01264,Felicia,Salazar,tina77@example.org,Herrerastad,IN,Northeast,2022-08-29,Bronze
C01265,Justin,Simon,kkidd@example.com,South Lindaberg,AZ,West,2025-05-05,Bronze
C01266,Robert,Hobbs,vanessamartinez@example.net,Jaredfurt,MT,West,2024-12-25,Gold
C01267,Steven,Chavez,vford@example.com,Andersonhaven,IL,West,2023-07-11,Gold
C01268,Jay,Lee,stacydaniel@example.net,Rachelside,VI,South,2024-11-26,Silver
C01269,Nicholas,Parker,gthomas@example.net,Evanschester,AR,West,2023-02-16,Bronze
C01270,Jeff,Arnold,donnagiles@example.com,South Andrew,IL,Northeast,2024-09-18,Platinum
C01271,Ashley,Jackson,danielleandrews@example.org,South Leslie,IA,Northeast,2022-07-17,Silver
C01272,Kathryn,Tucker,lowekristin@example.org,North Samanthaton,MA,West,2022-03-13,Bronze
C01273,Lawrence,Winters,juliarubio@example.com,West Cindymouth,OR,South,2025-03-25,Platinum
C01274,Thomas,Padilla,kevin82@example.org,South David,PW,Northeast,2024-11-30,Bronze
C01275,Eric,Tran,rgraves@example.net,North Elizabeth,FL,Midwest,2025-03-20,Bronze
C01276,Colton,Williams,ekennedy@example.org,New Haileystad,NV,Midwest,2026-04-18,Silver
C01277,Hunter,Shannon,kpotts@example.com,Vanessastad,CA,West,2022-12-09,Unassigned
C01278,Dennis,Evans,hrangel@example.net,Lake Malik,VT,Northeast,2022-02-20,Gold
C01279,Michael,Terrell,lsmith@example.com,West Melissa,ID,Midwest,2025-10-19,Unassigned
C01280,Juan,Meyer,burnsrebecca@example.org,Lake Kristopher,NV,Northeast,2025-02-11,Bronze
C01281,Matthew,Nelson,vhopkins@example.net,East Monicatown,WA,Midwest,2026-04-24,Silver
C01282,Andrew,James,cjames@example.net,Heidimouth,MN,West,2025-10-16,Bronze
C01283,Melissa,Mueller,izimmerman@example.com,Andreafort,LA,West,2023-09-13,Bronze
C01284,Christopher,Cole,trujillorobin@example.net,North Lisaville,IA,South,2022-01-24,Bronze
C01285,Gregory,Brown,kimberlyshields@example.org,Lake Lindsayland,FL,West,2025-05-08,Silver
C01286,Crystal,Rivera,missing_email@example.com,New Davidberg,ID,South,2022-02-14,Bronze
C01287,Jacob,Higgins,smithlatasha@example.org,North Jennifer,MS,West,2024-02-27,Bronze
C01288,Colleen,Lee,jeanettesimpson@example.net,South Keith,TX,South,2021-12-14,Bronze
C01289,Scott,Romero,thompsonjames@example.org,Lake David,WV,West,2022-01-28,Bronze
C01290,Jacob,Allison,franciscoreid@example.net,Carolynhaven,SC,West,2023-11-10,Bronze
C01291,Jeffery,King,jill80@example.net,Juanburgh,CA,Northeast,2021-12-15,Bronze
C01292,Bryan,Cooper,harveylisa@example.org,Smithland,MD,Midwest,2024-07-04,Bronze
C01293,Helen,Jacobs,carrolljessica@example.com,Howardfort,MN,Northeast,2025-09-06,Bronze
C01294,Kevin,Burns,jeremyjackson@example.net,Robertmouth,MD,West,2024-11-10,Silver
C01295,Steven,Nolan,vhernandez@example.com,Herringberg,WY,Midwest,2024-02-16,Bronze
C01296,Patrick,Berg,reginaldsmith@example.net,East Brittany,HI,West,2023-04-12,Silver
C01297,Cody,Myers,josephgonzalez@example.com,Mooreside,KY,Midwest,2023-05-15,Silver
C01298,James,Lawson,kreynolds@example.com,West Suzanneland,MD,Northeast,2025-06-27,Bronze
C01299,Cathy,Thomas,alara@example.com,West Crystalmouth,SC,Midwest,2024-01-28,Gold
C01300,Gabriella,Patterson,georgealyssa@example.com,Lindsayberg,MN,Midwest,2026-03-29,Silver
C01301,Tara,Brown,pwood@example.org,Haleymouth,SC,Midwest,2025-06-25,Bronze
C01302,Kristin,Peters,holly25@example.net,Lake Brittany,IA,West,2023-07-20,Silver
C01303,Tracy,Harrison,edwardsnicole@example.com,New Marc,NC,Midwest,2025-08-10,Bronze
C01304,Steven,Mccullough,carl63@example.com,West Melanie,AR,Northeast,2025-06-17,Bronze
C01305,John,Schultz,michael97@example.net,Port Joseph,MD,Midwest,2025-07-21,Silver
C01306,Tricia,Jacobs,madisonbrewer@example.net,West Jessicaborough,NC,South,2025-09-20,Silver
C01307,Justin,Gibbs,ahaynes@example.com,Jamesport,AK,Midwest,2021-09-04,Silver
C01308,Denise,Farmer,richardsonkimberly@example.org,Garrettside,GA,West,2025-03-17,Bronze
C01309,Katherine,Rodriguez,stephen39@example.com,Frankberg,MD,Northeast,2021-07-29,Gold
C01310,David,Parrish,uwood@example.net,Piercechester,SD,West,2024-03-09,Bronze
C01311,Randall,Nguyen,schneidermario@example.net,New Brianberg,NM,West,2021-12-22,Silver
C01312,Sara,Taylor,millsshelby@example.org,Port Michaelstad,MA,Midwest,2022-02-14,Gold
C01313,Robert,Potter,dmorales@example.net,Mayfurt,UT,Northeast,2022-10-01,Bronze
C01314,Amy,Davis,shanewilson@example.com,East Brian,TX,South,2026-03-05,Bronze
C01315,Andrew,Day,timothywilliams@example.org,Port Devin,MD,South,2024-03-06,Bronze
C01316,Paul,Walters,wsmith@example.com,Johnsonchester,OH,West,2022-01-04,Silver
C01317,Billy,Lawrence,jeromehenry@example.com,New Nicolehaven,MH,Northeast,2022-10-30,Bronze
C01318,Randy,Hernandez,hermanjulie@example.com,Angelahaven,MS,West,2022-10-16,Bronze
C01319,Mary,Webster,matthew54@example.com,Lake Justintown,NV,Midwest,2025-10-14,Silver
C01320,Kayla,Harris,williamslinda@example.net,East Kathleen,WA,West,2023-12-21,Silver
C01321,Marissa,Craig,michael03@example.net,Jaytown,ME,South,2021-07-15,Unassigned
C01322,Javier,White,jamie65@example.com,Guzmanburgh,PW,Midwest,2025-08-12,Gold
C01323,Timothy,Carlson,chrisrodriguez@example.org,New Brendantown,KY,Northeast,2021-06-07,Silver
C01324,Kevin,James,coltonrichardson@example.net,South Judy,MN,Midwest,2022-01-29,Bronze
C01325,Joshua,Valdez,kaylee14@example.org,Stephenborough,DE,Northeast,2021-09-09,Platinum
C01326,Nicole,Frederick,alexismiller@example.org,Kaneshire,UT,Northeast,2026-03-04,Bronze
C01327,Joshua,Johnson,sbrown@example.org,North Raymond,MS,South,2021-09-07,Bronze
C01328,Benjamin,Reynolds,agutierrez@example.net,Lake Bryanview,VT,West,2023-10-29,Platinum
C01329,Jennifer,Harris,andrew43@example.org,Patrickton,VI,Midwest,2026-03-22,Silver
C01330,Mary,Graham,tconner@example.net,West Michaelstad,NH,Midwest,2025-06-13,Bronze
C01331,Amy,Brooks,jessica82@example.com,Richardshire,MO,Northeast,2024-08-06,Bronze
C01332,Taylor,Reed,dylan78@example.com,Susanland,PA,Midwest,2023-08-02,Silver
C01333,Nicole,Cook,debbie78@example.net,North Matthew,PW,South,2022-08-31,Gold
C01334,Carol,Fernandez,melissaberry@example.org,Millerchester,FM,South,2022-05-20,Silver
C01335,Veronica,Stephens,missing_email@example.com,New Adamside,TN,Northeast,2022-10-31,Gold
C01336,Jodi,Sutton,tracy55@example.net,Millsfurt,IN,Northeast,2026-05-04,Silver
C01337,Michael,Russell,perezdawn@example.org,Lake Aaron,WY,Northeast,2025-09-21,Silver
C01338,Lauren,Simpson,nealkristopher@example.com,Marciaside,SC,West,2022-04-03,Platinum
C01339,Stephanie,Lee,johnsondavid@example.org,North Jonville,NE,West,2024-06-21,Silver
C01340,Dorothy,Smith,matthew53@example.com,Harveyfort,SC,Northeast,2021-10-15,Bronze
C01341,Erin,Rowland,bflores@example.com,Callahanfurt,WV,Midwest,2026-01-06,Bronze
C01342,Kayla,Henderson,stacy70@example.com,South Katherineland,NJ,Northeast,2023-07-30,Bronze
C01343,Amy,Miller,gibsonkaitlyn@example.org,Johnsonport,OH,West,2025-04-08,Bronze
C01344,Jay,Jenkins,suttonbrittney@example.net,New Seanhaven,HI,Northeast,2025-05-16,Bronze
C01345,Joshua,Cunningham,kingdavid@example.net,Thompsonmouth,LA,West,2022-10-25,Bronze
C01346,Bill,Burke,jrodriguez@example.org,South Todd,AL,Northeast,2024-09-22,Bronze
C01347,Kimberly,Roman,kelseywilliams@example.org,West Michelle,OR,Northeast,2025-08-17,Silver
C01348,Jeremy,Wallace,garciadonald@example.net,South Tylerchester,AK,West,2025-11-24,Silver
C01349,Rachael,Richardson,barnesarthur@example.com,Jonesland,KS,West,2024-06-22,Bronze
C01350,Thomas,Hunter,rebeccahutchinson@example.org,East Christopherburgh,TN,Northeast,2023-02-07,Bronze
C01351,Sean,Barajas,angela71@example.net,New Robert,OH,South,2021-10-08,Bronze
C01352,Jesse,Hernandez,juliemyers@example.com,New Kristinville,NC,South,2023-09-11,Bronze
C01353,Brenda,Smith,luissanchez@example.com,East Elizabeth,NJ,South,2025-07-03,Bronze
C01354,Jason,Thompson,missing_email@example.com,East Elizabethhaven,FL,South,2022-01-04,Platinum
C01355,Tim,Fritz,knightjohn@example.com,Sharonview,MT,Northeast,2021-12-09,Silver
C01356,Karen,Williams,kimberly03@example.net,Peterbury,WA,Northeast,2022-07-07,Silver
C01357,Timothy,Avery,wlucas@example.net,East Carol,LA,Northeast,2025-08-29,Gold
C01358,Kendra,Reynolds,butleranna@example.net,Port Darlene,MN,West,2023-10-16,Silver
C01359,Phillip,Marshall,kevin89@example.com,Melissafort,NY,South,2025-07-31,Bronze
C01360,Paul,Pitts,taylordavis@example.com,Amandaland,KS,Northeast,2023-09-18,Bronze
C01361,Sarah,Baxter,lawrencebullock@example.org,West Teresa,ID,South,2024-04-12,Bronze
C01362,Zachary,Jenkins,carla39@example.org,Jamesstad,VT,South,2026-01-18,Bronze
C01363,Angela,Harris,lperkins@example.org,Danielleborough,PA,Northeast,2024-04-20,Bronze
C01364,Isaac,Holland,missing_email@example.com,Brooksfurt,NJ,South,2023-09-26,Bronze
C01365,Sarah,Stevens,dustin91@example.com,South Lisafurt,AL,South,2021-12-30,Silver
C01366,Jacob,Villa,jgibson@example.net,Williamchester,ID,Midwest,2023-09-10,Gold
C01367,Brent,Patterson,elarson@example.com,Edwardsberg,HI,South,2022-06-23,Silver
C01368,Michael,Solis,williamschad@example.org,Davidville,WA,West,2025-01-12,Silver
C01369,Jamie,Vance,smithmatthew@example.net,Justinbury,IN,South,2023-04-22,Bronze
C01370,Christine,Duncan,sarah53@example.org,New Breannabury,GA,Midwest,2024-09-09,Bronze
C01371,James,Jensen,christopheryang@example.com,Martinezbury,PR,Northeast,2024-11-20,Unassigned
C01372,Jeffrey,Stevens,patricialowery@example.com,North Johnport,NE,South,2024-09-20,Bronze
C01373,Sean,Hall,ortizsean@example.org,Jeffersonfurt,AK,Northeast,2026-01-13,Silver
C01374,Kathy,Harris,hkim@example.com,Andrewhaven,RI,West,2024-09-24,Platinum
C01375,Mary,Obrien,drew19@example.net,Jacksonfurt,IL,Northeast,2023-04-15,Bronze
C01376,Leon,Sullivan,jenniferroach@example.com,Yushire,IA,Midwest,2021-12-25,Bronze
C01377,Shaun,Mcbride,xarmstrong@example.com,South Samuelmouth,PW,Northeast,2025-01-14,Bronze
C01378,Christopher,Scott,josephbuck@example.com,Moorebury,PR,Northeast,2025-10-30,Silver
C01379,Carol,Patrick,wernermichael@example.org,Lake Ruthland,RI,Midwest,2026-02-18,Gold
C01380,Brendan,Miller,shawn42@example.com,Monicaburgh,IN,South,2024-11-30,Bronze
C01381,Larry,Meyer,monicaoliver@example.net,West Amy,NE,West,2022-11-10,Bronze
C01382,Joel,Morton,carriejones@example.org,Lisaburgh,ND,West,2022-06-27,Bronze
C01383,Kimberly,Tran,jennifer28@example.org,Port Alan,PR,West,2022-11-22,Bronze
C01384,Katie,Palmer,masonpatricia@example.com,East Brandon,FL,South,2022-07-23,Bronze
C01385,John,Lynch,missing_email@example.com,Audreyview,NH,South,2023-07-10,Bronze
C01386,Spencer,Mckinney,fernandoobrien@example.org,South Derekport,NH,Northeast,2025-12-06,Bronze
C01387,Lauren,Byrd,upierce@example.com,Haydenhaven,MI,Midwest,2026-05-06,Bronze
C01388,Jennifer,Curry,alexandra62@example.net,Martinezton,IL,South,2022-01-21,Bronze
C01389,Carol,Richardson,darrell66@example.com,Nathanielmouth,NM,West,2023-02-14,Unassigned
C01390,Karen,Lewis,shannongarza@example.net,Lake Laura,MO,West,2023-07-06,Silver
C01391,Douglas,Lester,zking@example.com,Watsonborough,NH,South,2022-07-17,Bronze
C01392,Robert,Williams,pennylivingston@example.com,Brianmouth,PW,South,2024-09-19,Bronze
C01393,Paige,Wiggins,georgemichael@example.net,Williamsfort,CA,Northeast,2024-06-06,Gold
C01394,Mark,Collins,alexgarcia@example.net,Brianhaven,IL,Northeast,2025-11-11,Gold
C01395,Nathan,West,lauren75@example.net,Justinton,AS,Northeast,2025-10-30,Silver
C01396,Brenda,Stephenson,ghamilton@example.org,East Sarahfurt,MA,Northeast,2025-03-04,Bronze
C01397,Jessica,Reid,douglasherman@example.org,Hillbury,AZ,Midwest,2021-10-21,Bronze
C01398,Kevin,Mckay,robertlee@example.org,Payneview,PW,West,2023-03-23,Bronze
C01399,Aaron,Jones,bakertimothy@example.org,South Rose,GA,Northeast,2025-08-18,Bronze
C01400,Danny,Caldwell,christina57@example.com,Crystalmouth,NC,West,2022-10-03,Silver
C01401,Elizabeth,Conley,linda33@example.org,Webbmouth,NY,Northeast,2023-12-27,Silver
C01402,Victor,Ramsey,lwilliams@example.com,Danielberg,OH,Midwest,2023-05-02,Platinum
C01403,Megan,Robinson,stevenhernandez@example.org,Robertfurt,MT,South,2026-04-02,Silver
C01404,Mark,Miller,cindyfry@example.net,Port Leeton,NE,Northeast,2024-11-19,Bronze
C01405,Lisa,Moore,vgood@example.com,West Joefort,MO,Northeast,2023-04-02,Silver
C01406,Richard,Atkinson,john25@example.org,Brittneyland,CT,Midwest,2022-02-17,Silver
C01407,Christopher,Mclaughlin,ambervasquez@example.org,North Aaron,HI,South,2021-09-16,Silver
C01408,Dennis,Terrell,erika59@example.org,East Patriciamouth,CT,West,2021-10-05,Gold
C01409,Wendy,Miller,mendezlori@example.org,South Madison,NM,South,2022-05-07,Bronze
C01410,Joseph,Carter,deckerjustin@example.org,Obrienview,GA,Midwest,2025-10-23,Bronze
C01411,Cody,Obrien,antonio52@example.net,Patrickstad,NY,Midwest,2024-01-14,Silver
C01412,Kelly,Thornton,pbutler@example.com,Jasonmouth,FL,Northeast,2022-10-02,Gold
C01413,Benjamin,Brown,hernandezwhitney@example.org,Lake Charles,WI,Midwest,2024-04-05,Silver
C01414,Gwendolyn,Riley,hgraham@example.net,Sharonborough,MH,Northeast,2025-06-16,Bronze
C01415,Diana,Diaz,elee@example.org,Port Melissaview,MS,West,2023-01-07,Platinum
C01416,Lisa,Ford,ubowers@example.com,Port Mark,VT,Northeast,2025-01-09,Silver
C01417,Dominique,Rubio,adrianlogan@example.com,Davismouth,FL,South,2021-10-15,Bronze
C01418,Nicole,Allen,mkrueger@example.net,South Benjamin,AL,South,2024-07-01,Silver
C01419,Jennifer,Mcbride,matthew17@example.net,East Dylan,TX,Northeast,2025-09-22,Gold
C01420,Joshua,Myers,ryandodson@example.org,Maynardshire,OH,Midwest,2023-11-25,Silver
C01421,Amber,Campos,mitchellandrew@example.net,South Mariachester,NH,Midwest,2026-04-18,Silver
C01422,Jerry,Edwards,shannonevans@example.net,Port Jeromeshire,KS,West,2024-10-15,Gold
C01423,Joseph,Schmidt,walkerlorraine@example.org,Smithton,CA,Midwest,2023-10-05,Silver
C01424,Amanda,Lam,usmith@example.net,Kaylaton,NM,Midwest,2023-04-01,Bronze
C01425,Amanda,Tran,wyattsara@example.com,Gregoryborough,AL,South,2025-01-31,Silver
C01426,Christopher,Lucas,ismith@example.net,Garyport,TN,South,2023-08-14,Silver
C01427,Robert,Bullock,jessicaward@example.com,Whitneyside,SC,South,2022-01-06,Silver
C01428,Charles,Moore,farrellaaron@example.org,Port Kayleeview,HI,West,2022-05-25,Silver
C01429,Kathy,Morgan,edixon@example.net,Kristenstad,WY,Northeast,2022-03-19,Bronze
C01430,Michael,Hughes,amywright@example.org,North Francismouth,GA,West,2025-11-15,Bronze
C01431,Lisa,Nichols,writter@example.net,Anthonyfurt,WY,Northeast,2025-02-09,Bronze
C01432,Dale,Hunt,mlewis@example.net,Ayalaland,WA,West,2023-05-12,Unassigned
C01433,Mary,Peck,dgrant@example.com,Dawnborough,MH,Midwest,2021-10-15,Gold
C01434,Benjamin,Lopez,andre55@example.com,West Michelleland,DC,South,2022-04-01,Platinum
C01435,Brooke,Hoffman,watkinsthomas@example.net,Davidton,WY,Midwest,2024-02-17,Platinum
C01436,John,Herrera,gcarter@example.org,Elizabethberg,UT,South,2023-08-18,Bronze
C01437,Lisa,Kidd,matthew61@example.net,Charlesport,WA,South,2023-12-25,Silver
C01438,Richard,Johnson,mark12@example.net,West Danielview,WI,South,2024-04-09,Platinum
C01439,Lucas,Martinez,brandimiller@example.org,Larryside,WV,Midwest,2026-01-13,Silver
C01440,Robin,Miller,rebecca41@example.com,West Samanthachester,CO,Northeast,2024-04-07,Silver
C01441,Joseph,Williams,davisshirley@example.org,South Bradstad,MO,Northeast,2026-01-15,Bronze
C01442,Daniel,Moore,christopherjackson@example.net,Lake Lisafort,IL,West,2022-07-05,Bronze
C01443,Gary,Bernard,veronicasmith@example.net,Barbaraborough,NM,Midwest,2026-02-02,Silver
C01444,John,Jordan,hlee@example.com,Derekshire,MT,South,2026-05-08,Unassigned
C01445,Keith,Wright,mannjonathan@example.net,Smithville,MO,West,2023-01-21,Unassigned
C01446,Julie,Vazquez,lisacarpenter@example.net,East Jennifer,IN,West,2023-07-23,Gold
C01447,Julie,Simon,nanderson@example.com,New Aaronborough,VT,Northeast,2022-05-17,Unassigned
